437.000000,466.850000,496.700000,526.550000,556.400000,586.250000,616.100000,645.950000,675.800000,705.650000,735.500000,765.350000,795.200000,825.050000,854.900000,884.750000,914.600000,944.450000,974.300000,1004.150000,1034.000000
67,1045,6471,17891,27527,27615,20334,13825,8101,4386,2112,1004,454,150,64,22,3,0,0,1
