458.000000,476.350000,494.700000,513.050000,531.400000,549.750000,568.100000,586.450000,604.800000,623.150000,641.500000,659.850000,678.200000,696.550000,714.900000,733.250000,751.600000,769.950000,788.300000,806.650000,825.000000
3,5,12,30,53,79,74,62,76,53,52,29,26,13,12,9,4,3,3,2
