445.000000,469.600000,494.200000,518.800000,543.400000,568.000000,592.600000,617.200000,641.800000,666.400000,691.000000,715.600000,740.200000,764.800000,789.400000,814.000000,838.600000,863.200000,887.800000,912.400000,937.000000
43,432,1896,5746,9394,11906,11233,8551,6364,4110,2614,1568,832,453,214,99,53,18,6,4
