424.000000,451.100000,478.200000,505.300000,532.400000,559.500000,586.600000,613.700000,640.800000,667.900000,695.000000,722.100000,749.200000,776.300000,803.400000,830.500000,857.600000,884.700000,911.800000,938.900000,966.000000
15,413,3878,15848,35779,49918,50110,39840,27614,17630,10445,5499,2788,1335,588,284,111,36,9,4
