459.000000,477.700000,496.400000,515.100000,533.800000,552.500000,571.200000,589.900000,608.600000,627.300000,646.000000,664.700000,683.400000,702.100000,720.800000,739.500000,758.200000,776.900000,795.600000,814.300000,833.000000
1,1,18,21,63,77,78,80,78,64,43,30,14,9,12,4,3,3,0,1
