0.000000,44.950000,89.900000,134.850000,179.800000,224.750000,269.700000,314.650000,359.600000,404.550000,449.500000,494.450000,539.400000,584.350000,629.300000,674.250000,719.200000,764.150000,809.100000,854.050000,899.000000
10000,0,0,0,0,0,0,0,0,0,37,603,1696,1813,1073,506,190,61,17,4
