0.000000,43.250000,86.500000,129.750000,173.000000,216.250000,259.500000,302.750000,346.000000,389.250000,432.500000,475.750000,519.000000,562.250000,605.500000,648.750000,692.000000,735.250000,778.500000,821.750000,865.000000
16200,0,0,0,0,0,0,0,0,0,5,216,1068,1665,1299,724,281,104,28,10
