485.000000,500.450000,515.900000,531.350000,546.800000,562.250000,577.700000,593.150000,608.600000,624.050000,639.500000,654.950000,670.400000,685.850000,701.300000,716.750000,732.200000,747.650000,763.100000,778.550000,794.000000
5,14,22,43,52,68,53,72,62,45,42,33,30,14,14,11,8,5,4,3
