447.000000,472.450000,497.900000,523.350000,548.800000,574.250000,599.700000,625.150000,650.600000,676.050000,701.500000,726.950000,752.400000,777.850000,803.300000,828.750000,854.200000,879.650000,905.100000,930.550000,956.000000
10,98,397,1018,1686,1864,1671,1231,853,519,304,168,94,47,23,9,5,2,0,1
