0.000000,44.600000,89.200000,133.800000,178.400000,223.000000,267.600000,312.200000,356.800000,401.400000,446.000000,490.600000,535.200000,579.800000,624.400000,669.000000,713.600000,758.200000,802.800000,847.400000,892.000000
16200,0,0,0,0,0,0,0,0,0,24,455,1409,1653,1087,504,181,70,14,3
