483.000000,502.650000,522.300000,541.950000,561.600000,581.250000,600.900000,620.550000,640.200000,659.850000,679.500000,699.150000,718.800000,738.450000,758.100000,777.750000,797.400000,817.050000,836.700000,856.350000,876.000000
7,18,40,71,77,87,71,75,46,43,24,14,10,9,5,1,0,1,0,1
