468.000000,482.500000,497.000000,511.500000,526.000000,540.500000,555.000000,569.500000,584.000000,598.500000,613.000000,627.500000,642.000000,656.500000,671.000000,685.500000,700.000000,714.500000,729.000000,743.500000,758.000000
3,4,10,24,42,48,46,63,63,59,59,40,38,26,27,15,15,6,6,6
