423.000000,449.900000,476.800000,503.700000,530.600000,557.500000,584.400000,611.300000,638.200000,665.100000,692.000000,718.900000,745.800000,772.700000,799.600000,826.500000,853.400000,880.300000,907.200000,934.100000,961.000000
15,342,3414,14545,34458,49363,50295,40810,28714,17475,10764,6001,3281,1520,699,278,119,32,17,2
