445.000000,471.250000,497.500000,523.750000,550.000000,576.250000,602.500000,628.750000,655.000000,681.250000,707.500000,733.750000,760.000000,786.250000,812.500000,838.750000,865.000000,891.250000,917.500000,943.750000,970.000000
50,510,2621,6850,11432,12458,11131,7986,5453,3138,1920,974,555,257,120,47,21,8,4,1
