425.000000,453.100000,481.200000,509.300000,537.400000,565.500000,593.600000,621.700000,649.800000,677.900000,706.000000,734.100000,762.200000,790.300000,818.400000,846.500000,874.600000,902.700000,930.800000,958.900000,987.000000
31,1125,10083,39624,81888,106526,99007,74969,49176,29467,16850,8494,4016,1799,772,300,110,39,8,4
