477.000000,494.950000,512.900000,530.850000,548.800000,566.750000,584.700000,602.650000,620.600000,638.550000,656.500000,674.450000,692.400000,710.350000,728.300000,746.250000,764.200000,782.150000,800.100000,818.050000,836.000000
1,13,26,37,65,77,79,77,78,48,32,24,14,10,6,6,2,2,1,2
