489.000000,506.200000,523.400000,540.600000,557.800000,575.000000,592.200000,609.400000,626.600000,643.800000,661.000000,678.200000,695.400000,712.600000,729.800000,747.000000,764.200000,781.400000,798.600000,815.800000,833.000000
11,22,39,61,61,85,67,67,52,41,21,25,10,16,11,5,4,1,0,1
