435.000000,461.050000,487.100000,513.150000,539.200000,565.250000,591.300000,617.350000,643.400000,669.450000,695.500000,721.550000,747.600000,773.650000,799.700000,825.750000,851.800000,877.850000,903.900000,929.950000,956.000000
27,434,3103,10268,19746,24578,23391,18360,12787,8103,4849,2765,1421,664,341,140,60,21,10,4
